SK_ID_CURR,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_CONTRACT_TYPE,OCCUPATION_TYPE,AMT_INCOME_TOTAL,FLAG_OWN_REALTY,CODE_GENDER,NAME_FAMILY_STATUS,BURO_AMT_CREDIT_SUM_DEBT_SUM
261500,182448.0,18823.5,157500.0,Cash loans,,90000.0,Y,F,Widow,0.0
261506,675000.0,66892.5,675000.0,Cash loans,,225000.0,Y,F,Married,0.0
261544,720000.0,25992.0,720000.0,Cash loans,,135000.0,N,M,Married,46530.0
261551,172021.5,18193.5,148500.0,Cash loans,,112500.0,Y,F,Married,287131.5
261566,409716.0,21046.5,342000.0,Cash loans,Laborers,108000.0,N,M,Married,1458633.42
261573,432000.0,34258.5,432000.0,Cash loans,Laborers,202500.0,Y,M,Married,
261587,177768.0,9076.5,135000.0,Cash loans,High skill tech staff,180000.0,Y,F,Civil marriage,530910.0
261592,311877.0,17046.0,252000.0,Cash loans,,135000.0,Y,M,Single / not married,0.0
261594,245268.0,15133.5,202500.0,Cash loans,,135000.0,N,F,Widow,69705.0
261626,450000.0,19197.0,450000.0,Cash loans,,135000.0,Y,F,Married,0.0
261635,52128.0,5602.5,45000.0,Cash loans,,45000.0,Y,M,Married,0.0
261649,664947.0,25195.5,549000.0,Cash loans,Sales staff,180000.0,Y,F,Separated,0.0
261653,781920.0,34573.5,675000.0,Cash loans,Managers,112500.0,Y,F,Married,96804.0
261660,269982.0,30532.5,238500.0,Cash loans,High skill tech staff,90000.0,Y,F,Married,250281.0
261668,172021.5,18657.0,148500.0,Cash loans,Laborers,157500.0,Y,M,Civil marriage,0.0
261669,400392.0,47646.0,360000.0,Cash loans,Sales staff,180000.0,Y,F,Married,279225.0
261676,720000.0,31846.5,720000.0,Cash loans,,90000.0,Y,F,Married,0.0
261688,525735.0,48348.0,450000.0,Cash loans,Laborers,180000.0,Y,F,Married,324004.5
261691,180000.0,20488.5,180000.0,Cash loans,Managers,112500.0,N,F,Civil marriage,173961.0
261699,382500.0,28597.5,382500.0,Cash loans,,81000.0,N,F,Married,107275.5
261704,450000.0,32877.0,450000.0,Cash loans,Sales staff,130500.0,Y,F,Separated,74308.5
261718,242950.5,17806.5,184500.0,Cash loans,Low-skill Laborers,225000.0,N,M,Married,99931.5
261719,561393.0,21294.0,463500.0,Cash loans,,135000.0,Y,F,Single / not married,131301.45
261735,93829.5,11263.5,81000.0,Cash loans,Realty agents,112500.0,Y,F,Married,0.0
261742,225000.0,25447.5,225000.0,Cash loans,Managers,180000.0,N,F,Married,382824.0
261746,278460.0,20947.5,225000.0,Cash loans,Cooking staff,157500.0,Y,F,Single / not married,139081.5
261749,364428.0,15448.5,238500.0,Cash loans,Cleaning staff,81000.0,Y,F,Single / not married,0.0
261759,301464.0,23949.0,238500.0,Cash loans,Security staff,157500.0,Y,M,Single / not married,772559.46
261763,654048.0,26388.0,540000.0,Cash loans,,157500.0,Y,F,Married,233554.5
261772,157500.0,18688.5,157500.0,Cash loans,High skill tech staff,225000.0,N,F,Married,0.0
261795,135000.0,14305.5,135000.0,Cash loans,Drivers,270000.0,N,M,Married,912442.5
261798,1057266.0,44923.5,945000.0,Cash loans,Managers,315000.0,Y,F,Single / not married,7481430.0
261804,450000.0,19048.5,450000.0,Cash loans,Laborers,67500.0,Y,F,Married,0.0
261806,318528.0,18414.0,252000.0,Cash loans,,126000.0,Y,F,Married,273137.49
261813,195543.0,14359.5,148500.0,Cash loans,Cleaning staff,54000.0,Y,F,Civil marriage,9720.0
261814,900000.0,45954.0,900000.0,Cash loans,Accountants,202500.0,Y,F,Married,152442.0
261827,225000.0,12915.0,225000.0,Cash loans,Managers,112500.0,N,F,Single / not married,115623.0
261835,1462500.0,60354.0,1462500.0,Cash loans,Laborers,315000.0,Y,F,Widow,0.0
261839,301464.0,20277.0,238500.0,Cash loans,Managers,202500.0,N,F,Civil marriage,2499853.5
261840,81000.0,5175.0,81000.0,Cash loans,,90000.0,Y,F,Civil marriage,255343.05
261845,703728.0,29943.0,607500.0,Cash loans,Sales staff,360000.0,Y,F,Married,5047416.0
261846,144000.0,9202.5,144000.0,Cash loans,Laborers,90000.0,Y,F,Civil marriage,0.0
261850,1350000.0,55714.5,1350000.0,Cash loans,Laborers,360000.0,N,F,Married,70002.0
261853,202500.0,14400.0,202500.0,Cash loans,Managers,135000.0,N,F,Married,372303.0
261870,272578.5,21663.0,207000.0,Cash loans,Laborers,148500.0,N,F,Married,
261871,720000.0,36000.0,720000.0,Revolving loans,,270000.0,Y,M,Married,546169.5
261883,855463.5,54801.0,747000.0,Cash loans,Laborers,261000.0,Y,F,Married,775017.6749999999
261885,596938.5,62811.0,567000.0,Cash loans,Medicine staff,180000.0,Y,F,Married,
261888,597024.0,38286.0,540000.0,Cash loans,,112500.0,Y,F,Married,224175.735
261892,1080000.0,38920.5,1080000.0,Cash loans,Sales staff,135000.0,N,F,Civil marriage,0.0
261895,906660.0,34308.0,675000.0,Cash loans,Laborers,202500.0,Y,F,Married,0.0
261906,487971.0,48393.0,463500.0,Cash loans,Managers,243000.0,Y,F,Married,294005.88
261912,436360.5,40153.5,373500.0,Cash loans,Laborers,157500.0,Y,M,Single / not married,
261918,781920.0,33129.0,675000.0,Cash loans,,157500.0,Y,F,Married,0.0
261926,568800.0,20560.5,450000.0,Cash loans,Medicine staff,121500.0,Y,F,Civil marriage,277200.0
261930,225000.0,22252.5,225000.0,Cash loans,Laborers,225000.0,N,F,Married,0.0
261947,247500.0,29502.0,247500.0,Cash loans,,157500.0,Y,M,Married,
261956,945000.0,33943.5,945000.0,Cash loans,,135000.0,N,F,Widow,632853.0
261958,296280.0,15124.5,225000.0,Cash loans,Laborers,135000.0,N,M,Married,
261960,420912.0,17824.5,333000.0,Cash loans,,135000.0,Y,F,Married,1703484.0
261961,182448.0,21780.0,157500.0,Cash loans,Core staff,90000.0,Y,F,Married,567463.59
261965,1047771.0,37764.0,904500.0,Cash loans,,67500.0,N,F,Married,964984.5
261967,838453.5,42939.0,688500.0,Cash loans,,315000.0,Y,M,Married,1378654.605
261968,135000.0,7749.0,135000.0,Cash loans,,36000.0,N,F,Married,142695.0
261974,360000.0,18378.0,360000.0,Cash loans,Managers,135000.0,N,M,Single / not married,385548.79500000004
261980,781920.0,42547.5,675000.0,Cash loans,Cooking staff,135000.0,Y,F,Married,321041.79000000004
261981,326664.0,14517.0,234000.0,Cash loans,,256500.0,N,F,Single / not married,
261983,360000.0,28440.0,360000.0,Cash loans,,225000.0,N,M,Married,
261992,78192.0,7299.0,67500.0,Cash loans,,157500.0,Y,F,Separated,717840.0
261998,167076.0,13059.0,135000.0,Cash loans,Laborers,121500.0,Y,M,Married,293256.0
262002,360000.0,23004.0,360000.0,Cash loans,,99000.0,Y,F,Separated,1126156.5
262006,573408.0,29407.5,495000.0,Cash loans,Laborers,135000.0,Y,M,Married,1447780.5
262014,305640.0,31446.0,270000.0,Cash loans,Core staff,121500.0,Y,F,Married,3259408.5
262017,360000.0,18508.5,360000.0,Cash loans,,225000.0,Y,M,Married,978624.0
262021,1024740.0,52452.0,900000.0,Cash loans,,405000.0,Y,M,Married,1229593.5
262038,817560.0,30951.0,675000.0,Cash loans,,81000.0,N,F,Married,400446.0
262040,1325475.0,54832.5,1125000.0,Cash loans,Private service staff,270000.0,Y,F,Married,17441.145
262043,781920.0,34573.5,675000.0,Cash loans,,193500.0,Y,F,Widow,103824.0
262052,688090.5,35262.0,594000.0,Cash loans,High skill tech staff,225000.0,Y,M,Married,4211775.0
262054,135000.0,6750.0,135000.0,Revolving loans,Core staff,67500.0,Y,F,Single / not married,28431.0
262056,423000.0,21726.0,423000.0,Cash loans,Core staff,157500.0,N,F,Married,1047921.48
262058,364896.0,28957.5,315000.0,Cash loans,,247500.0,Y,F,Married,0.0
262062,543037.5,43033.5,463500.0,Cash loans,Managers,360000.0,Y,M,Married,5070616.47
262065,360000.0,17446.5,360000.0,Cash loans,Laborers,99000.0,Y,F,Married,
262067,199008.0,20389.5,180000.0,Cash loans,Core staff,135000.0,Y,F,Married,118256.22
262070,539100.0,27652.5,450000.0,Cash loans,Drivers,112500.0,Y,M,Married,130657.5
262078,74628.0,7969.5,67500.0,Cash loans,Sales staff,45000.0,Y,F,Married,82152.0
262084,118512.0,7704.0,90000.0,Cash loans,Laborers,72000.0,N,F,Married,0.0
262091,364896.0,28957.5,315000.0,Cash loans,,112500.0,Y,F,Married,145404.0
262092,266652.0,13743.0,202500.0,Cash loans,,90000.0,Y,F,Single / not married,24507.0
262112,285453.0,14701.5,193500.0,Cash loans,,157500.0,Y,F,Widow,48159.585
262114,402214.5,24736.5,328500.0,Cash loans,Drivers,225000.0,Y,M,Married,66226.5
262132,202500.0,13662.0,202500.0,Cash loans,Laborers,112500.0,N,F,Married,3194375.31
262140,625536.0,34065.0,540000.0,Cash loans,Drivers,270000.0,Y,M,Married,504783.0
262152,607500.0,33084.0,607500.0,Cash loans,Security staff,135000.0,Y,M,Married,0.0
262159,177768.0,8680.5,135000.0,Cash loans,,76500.0,Y,F,Married,0.0
262172,450000.0,24543.0,450000.0,Cash loans,,135000.0,Y,F,Married,0.0
262180,472500.0,28134.0,472500.0,Cash loans,Laborers,265500.0,Y,F,Separated,1169501.49
262181,296280.0,15124.5,225000.0,Cash loans,Private service staff,112500.0,Y,F,Married,0.0
262188,900000.0,45954.0,900000.0,Cash loans,Core staff,324000.0,N,M,Married,13420917.0
262202,1414413.0,60057.0,1287000.0,Cash loans,,153000.0,Y,F,Married,113256.0
262206,99504.0,9823.5,90000.0,Cash loans,,139500.0,Y,F,Married,590031.0
262213,180000.0,14220.0,180000.0,Cash loans,High skill tech staff,112500.0,Y,F,Married,
262227,481176.0,24696.0,360000.0,Cash loans,,157500.0,N,F,Married,0.0
262239,513040.5,61015.5,472500.0,Cash loans,Managers,211500.0,Y,M,Married,0.0
262243,319500.0,16335.0,319500.0,Cash loans,Laborers,180000.0,N,F,Single / not married,860944.5
262246,278460.0,25668.0,225000.0,Cash loans,Laborers,90000.0,Y,M,Married,0.0
262251,181746.0,21568.5,148500.0,Cash loans,Sales staff,112500.0,Y,F,Married,0.0
262269,135000.0,13351.5,135000.0,Cash loans,Accountants,166500.0,N,F,Single / not married,6487276.5
262272,900000.0,38263.5,900000.0,Cash loans,,112500.0,Y,M,Single / not married,0.0
262276,502497.0,32242.5,454500.0,Cash loans,Laborers,180000.0,Y,M,Married,1225293.93
262277,547344.0,28075.5,472500.0,Cash loans,Laborers,247500.0,Y,M,Married,1981150.785
262278,272520.0,21658.5,225000.0,Cash loans,,135000.0,Y,F,Civil marriage,455297.49
262281,1724688.0,60079.5,1575000.0,Cash loans,Cleaning staff,180000.0,N,F,Separated,0.0
262298,1350000.0,42034.5,1350000.0,Cash loans,Cleaning staff,247500.0,N,F,Married,370930.5
262308,702450.0,22657.5,450000.0,Cash loans,Core staff,157500.0,Y,F,Separated,75064.5
262316,509400.0,28575.0,450000.0,Cash loans,,157500.0,Y,F,Single / not married,0.0
262320,450000.0,43839.0,450000.0,Cash loans,,225000.0,N,F,Married,0.0
262321,438084.0,34740.0,387000.0,Cash loans,Laborers,157500.0,Y,F,Married,15716767.5
262337,270000.0,30667.5,270000.0,Cash loans,,117000.0,N,M,Married,158890.5
262354,318528.0,19615.5,252000.0,Cash loans,Cleaning staff,117000.0,Y,F,Single / not married,65983.5
262362,225000.0,11488.5,225000.0,Cash loans,Medicine staff,81000.0,Y,F,Married,398110.5
262364,144801.0,13410.0,117000.0,Cash loans,Core staff,157500.0,Y,F,Married,389232.0
262365,328500.0,34623.0,328500.0,Cash loans,,135000.0,Y,M,Married,435105.0
262372,494550.0,38272.5,450000.0,Cash loans,Drivers,315000.0,N,M,Single / not married,0.0
262373,207396.0,16515.0,157500.0,Cash loans,Sales staff,81000.0,N,F,Single / not married,18360.0
262380,986418.0,50494.5,810000.0,Cash loans,Laborers,157500.0,Y,M,Married,2435994.0
262392,382500.0,20880.0,382500.0,Cash loans,Laborers,157500.0,Y,F,Civil marriage,
262399,495000.0,26851.5,495000.0,Cash loans,Sales staff,90000.0,N,F,Married,
262407,292500.0,23238.0,292500.0,Cash loans,Security staff,162000.0,Y,M,Civil marriage,210348.0
262418,139500.0,10926.0,139500.0,Cash loans,Sales staff,135000.0,Y,F,Married,258646.5
262429,702000.0,22774.5,702000.0,Cash loans,,202500.0,N,M,Married,715158.0
262430,180000.0,21361.5,180000.0,Cash loans,Accountants,139500.0,Y,F,Civil marriage,0.0
262446,351792.0,18090.0,252000.0,Cash loans,Cooking staff,112500.0,Y,F,Widow,
262455,179109.0,17842.5,162000.0,Cash loans,Drivers,135000.0,Y,M,Married,0.0
262459,250213.5,29821.5,216000.0,Cash loans,Core staff,108000.0,N,F,Married,311337.0
262475,337500.0,26793.0,337500.0,Cash loans,Drivers,202500.0,N,M,Married,1007784.0
262478,900000.0,48955.5,900000.0,Cash loans,Drivers,225000.0,Y,M,Married,467509.5
262492,450000.0,22977.0,450000.0,Cash loans,,157500.0,N,M,Married,0.0
262520,285264.0,29358.0,252000.0,Cash loans,,180000.0,N,F,Civil marriage,486751.5
262535,550980.0,43659.0,450000.0,Cash loans,,135000.0,Y,F,Married,
262537,272520.0,16803.0,225000.0,Cash loans,Medicine staff,117000.0,Y,F,Married,
262538,67765.5,8172.0,58500.0,Cash loans,Laborers,112500.0,Y,M,Single / not married,
262541,675000.0,29862.0,675000.0,Cash loans,Core staff,171000.0,Y,F,Married,567616.5
262554,771493.5,41980.5,666000.0,Cash loans,Laborers,180000.0,N,M,Civil marriage,718843.5
262559,389844.0,21145.5,315000.0,Cash loans,Laborers,234000.0,N,F,Married,944499.51
262561,900000.0,48955.5,900000.0,Cash loans,Drivers,135000.0,Y,M,Married,0.0
262562,594121.5,25299.0,472500.0,Cash loans,,202500.0,Y,F,Married,481529.655
262575,675000.0,36747.0,675000.0,Cash loans,Managers,202500.0,N,M,Married,1962157.59
262576,247500.0,12037.5,247500.0,Cash loans,Drivers,90000.0,Y,M,Married,105862.5
262579,198085.5,15457.5,171000.0,Cash loans,,112500.0,Y,F,Married,0.0
262581,245002.5,22599.0,211500.0,Cash loans,Sales staff,99000.0,Y,F,Civil marriage,
262590,219069.0,11313.0,148500.0,Cash loans,Sales staff,135000.0,Y,F,Civil marriage,18193.5
262599,454500.0,17131.5,454500.0,Cash loans,Sales staff,103500.0,Y,F,Married,0.0
262607,331920.0,17077.5,225000.0,Cash loans,Laborers,180000.0,Y,M,Married,463229.82
262608,279000.0,15133.5,279000.0,Cash loans,,90000.0,N,F,Married,0.0
262613,543037.5,30451.5,463500.0,Cash loans,Managers,135000.0,Y,F,Married,1880191.8
262620,433057.5,22108.5,324000.0,Cash loans,Laborers,247500.0,Y,F,Married,
262621,494118.0,39168.0,436500.0,Cash loans,Laborers,180000.0,Y,M,Single / not married,1094400.0
262622,122521.5,9612.0,99000.0,Cash loans,,180000.0,Y,F,Separated,1911906.0
262623,675000.0,43267.5,675000.0,Cash loans,Laborers,171000.0,Y,M,Married,0.0
262629,272520.0,16803.0,225000.0,Cash loans,,135000.0,N,F,Widow,
262633,715500.0,31644.0,715500.0,Cash loans,,193500.0,Y,F,Married,1107121.815
262650,285723.0,22239.0,238500.0,Cash loans,,63000.0,Y,F,Married,0.0
262655,746280.0,58963.5,675000.0,Cash loans,Security staff,180000.0,N,M,Married,324058.5
262659,225000.0,11619.0,225000.0,Cash loans,Laborers,67500.0,N,M,Single / not married,0.0
262660,708552.0,25578.0,585000.0,Cash loans,Sales staff,225000.0,N,F,Married,0.0
262663,675000.0,34596.0,675000.0,Cash loans,Sales staff,166500.0,Y,M,Married,17545.68
262665,225000.0,23184.0,225000.0,Cash loans,,112500.0,Y,F,Married,738973.125
262666,104256.0,11358.0,90000.0,Cash loans,High skill tech staff,112500.0,Y,M,Single / not married,406246.5
262679,360000.0,19530.0,360000.0,Cash loans,Core staff,67500.0,N,F,Married,729855.0
262681,539100.0,29376.0,450000.0,Cash loans,Sales staff,112500.0,Y,F,Civil marriage,83578.5
262702,269982.0,28480.5,238500.0,Cash loans,Sales staff,135000.0,Y,F,Married,54573.75
262705,67500.0,7218.0,67500.0,Cash loans,Drivers,135000.0,Y,M,Single / not married,332185.5
262716,395640.0,28134.0,360000.0,Cash loans,HR staff,162000.0,Y,F,Married,2707042.5
262725,225000.0,11488.5,225000.0,Cash loans,Laborers,157500.0,N,F,Married,2415148.605
262732,790830.0,62613.0,675000.0,Cash loans,Medicine staff,225000.0,Y,F,Married,718470.0
262743,144801.0,12555.0,117000.0,Cash loans,Secretaries,202500.0,Y,F,Married,0.0
262749,457312.5,29353.5,373500.0,Cash loans,Core staff,112500.0,Y,F,Married,231939.0
262752,1572750.0,50863.5,1350000.0,Cash loans,Managers,270000.0,Y,F,Married,
262756,817560.0,30820.5,675000.0,Cash loans,Core staff,130500.0,Y,F,Married,482022.0
262758,746280.0,59094.0,675000.0,Cash loans,Medicine staff,189000.0,N,F,Married,882123.9299999999
262772,602928.0,19579.5,477000.0,Cash loans,Sales staff,157500.0,Y,F,Married,303196.5
262784,1800000.0,55872.0,1800000.0,Cash loans,Sales staff,247500.0,Y,F,Married,2246809.5
262791,114682.5,12172.5,99000.0,Cash loans,IT staff,157500.0,Y,M,Single / not married,424953.0
262793,254799.0,20259.0,193500.0,Cash loans,Cleaning staff,67500.0,N,F,Married,533727.0
262802,1024740.0,43416.0,900000.0,Cash loans,Core staff,157500.0,N,F,Married,544333.5
262814,585000.0,31864.5,585000.0,Cash loans,Sales staff,112500.0,N,F,Married,2729558.385
262817,983160.0,62964.0,900000.0,Cash loans,Managers,855000.0,Y,M,Civil marriage,4211136.0
262820,536917.5,25960.5,463500.0,Cash loans,,315000.0,Y,F,Widow,1540998.0
262827,190764.0,12879.0,157500.0,Cash loans,,135000.0,Y,F,Civil marriage,1492731.3599999999
262832,58500.0,6273.0,58500.0,Cash loans,Sales staff,112500.0,Y,F,Married,129573.0
262845,523152.0,36540.0,463500.0,Cash loans,High skill tech staff,166500.0,Y,F,Civil marriage,402030.0
262847,1572750.0,50863.5,1350000.0,Cash loans,Drivers,360000.0,Y,M,Separated,584892.0
262859,455040.0,19129.5,360000.0,Cash loans,,90000.0,N,F,Married,0.0
262862,509400.0,37066.5,450000.0,Cash loans,Security staff,180000.0,N,M,Single / not married,
262864,500490.0,52686.0,450000.0,Cash loans,Drivers,247500.0,Y,M,Single / not married,61344.0
262865,296505.0,23904.0,247500.0,Cash loans,Laborers,90000.0,N,M,Married,
262887,838453.5,35653.5,688500.0,Cash loans,Accountants,171000.0,Y,F,Civil marriage,0.0
262914,534204.0,38119.5,495000.0,Cash loans,Drivers,157500.0,Y,M,Married,0.0
262939,884844.0,56677.5,810000.0,Cash loans,Security staff,315000.0,Y,M,Married,10464581.25
262943,450000.0,35685.0,450000.0,Cash loans,Laborers,225000.0,Y,M,Married,1824264.81
262958,382500.0,21091.5,382500.0,Cash loans,Core staff,90000.0,N,M,Married,25897.5
262963,152685.0,7924.5,103500.0,Cash loans,Secretaries,90000.0,Y,F,Married,1471979.205
262970,295452.0,31153.5,261000.0,Cash loans,Sales staff,135000.0,Y,F,Married,0.0
262979,254700.0,21780.0,225000.0,Cash loans,Laborers,135000.0,Y,M,Civil marriage,31531.5
262986,109008.0,8059.5,90000.0,Cash loans,Laborers,58500.0,Y,M,Married,0.0
263004,900000.0,39775.5,900000.0,Cash loans,Core staff,121500.0,Y,F,Married,2087802.0
263015,454500.0,21190.5,454500.0,Cash loans,,99000.0,N,M,Married,1037.925
263016,983160.0,62964.0,900000.0,Cash loans,Managers,202500.0,N,F,Married,1025329.59
263028,1540588.5,47947.5,1377000.0,Cash loans,,144000.0,Y,F,Married,324535.5
263029,481176.0,26230.5,360000.0,Cash loans,Laborers,180000.0,Y,M,Married,150574.905
263031,1094688.0,39451.5,945000.0,Cash loans,Laborers,157500.0,Y,M,Married,0.0
263044,270000.0,21330.0,270000.0,Cash loans,Cleaning staff,144000.0,Y,F,Single / not married,156285.0
263046,225000.0,23184.0,225000.0,Cash loans,,112500.0,Y,F,Widow,0.0
263056,490500.0,25173.0,490500.0,Cash loans,Laborers,171000.0,Y,M,Married,2300332.5
263059,345510.0,16749.0,247500.0,Cash loans,Accountants,139500.0,N,F,Married,21316.5
263061,1096020.0,56092.5,900000.0,Cash loans,,247500.0,Y,F,Married,842397.7050000001
263077,601470.0,30838.5,450000.0,Cash loans,Sales staff,112500.0,Y,F,Married,2881930.5
263087,172021.5,20542.5,148500.0,Cash loans,,99000.0,Y,M,Separated,0.0
263105,675000.0,49117.5,675000.0,Cash loans,Sales staff,225000.0,N,F,Married,
263116,331920.0,18135.0,225000.0,Cash loans,Sales staff,225000.0,Y,F,Separated,0.0
263120,119893.5,12717.0,103500.0,Cash loans,Laborers,112500.0,Y,F,Single / not married,152149.5
263127,148140.0,11835.0,112500.0,Cash loans,Laborers,81000.0,Y,M,Married,478476.0
263137,450000.0,35685.0,450000.0,Cash loans,Managers,135000.0,Y,M,Married,1517616.0
263166,119893.5,9405.0,103500.0,Cash loans,Laborers,112500.0,Y,M,Married,181683.0
263175,225000.0,25447.5,225000.0,Cash loans,Sales staff,180000.0,Y,F,Married,
263184,539100.0,29245.5,450000.0,Cash loans,,135000.0,N,F,Married,1375047.0
263185,431280.0,20875.5,360000.0,Cash loans,,144000.0,Y,F,Widow,
263205,225000.0,23625.0,225000.0,Cash loans,,270000.0,Y,M,Separated,591007.185
263208,109008.0,8739.0,90000.0,Cash loans,Laborers,112500.0,Y,M,Married,1138621.5
263210,180000.0,9765.0,180000.0,Cash loans,Cooking staff,67500.0,Y,F,Single / not married,
263220,162000.0,15912.0,162000.0,Cash loans,,157500.0,Y,F,Widow,130914.0
263224,547344.0,26460.0,472500.0,Cash loans,Laborers,180000.0,Y,M,Civil marriage,
263228,572292.0,20686.5,472500.0,Cash loans,,90000.0,N,F,Married,148540.5
263240,1226700.0,39703.5,900000.0,Cash loans,Laborers,225000.0,Y,F,Single / not married,0.0
263243,854896.5,43780.5,702000.0,Cash loans,Medicine staff,270000.0,Y,F,Married,938830.5
263288,135000.0,6750.0,135000.0,Revolving loans,Sales staff,157500.0,Y,M,Single / not married,
263290,331920.0,17077.5,225000.0,Cash loans,,148500.0,N,M,Married,17351.1
263306,585864.0,19026.0,463500.0,Cash loans,Medicine staff,180000.0,N,M,Married,1211485.5
263312,512446.5,29547.0,463500.0,Cash loans,,112500.0,Y,F,Married,0.0
263319,156384.0,16155.0,135000.0,Cash loans,,67500.0,Y,M,Married,0.0
263326,765000.0,28971.0,765000.0,Cash loans,Managers,90000.0,Y,F,Married,0.0
263331,550489.5,20749.5,454500.0,Cash loans,Managers,162000.0,Y,F,Married,555606.0
263339,550980.0,43659.0,450000.0,Cash loans,,162000.0,Y,F,Separated,
263347,172021.5,12100.5,148500.0,Cash loans,,112500.0,N,M,Married,
263353,630000.0,32296.5,630000.0,Cash loans,,202500.0,Y,M,Married,677430.0
263355,450000.0,25965.0,450000.0,Cash loans,,90000.0,N,F,Civil marriage,
263368,67500.0,8140.5,67500.0,Cash loans,Security staff,81000.0,Y,M,Single / not married,20520.0
263408,900000.0,48825.0,900000.0,Cash loans,High skill tech staff,675000.0,N,M,Married,14548419.0
263414,675000.0,37822.5,675000.0,Cash loans,Laborers,180000.0,N,M,Married,26901.0
263421,292500.0,23238.0,292500.0,Cash loans,,144000.0,Y,F,Civil marriage,174721.5
263440,559035.0,57280.5,531000.0,Cash loans,Sales staff,180000.0,N,F,Married,53814.51
263458,495000.0,25272.0,495000.0,Cash loans,Private service staff,225000.0,Y,F,Married,3863988.0
263460,370912.5,34150.5,337500.0,Cash loans,Laborers,180000.0,Y,M,Married,1808275.5
263475,213322.5,15651.0,162000.0,Cash loans,Sales staff,112500.0,Y,F,Married,
263477,269982.0,32170.5,238500.0,Cash loans,,315000.0,Y,M,Married,
263479,382500.0,19660.5,382500.0,Cash loans,High skill tech staff,157500.0,Y,M,Married,0.0
263489,440784.0,34956.0,360000.0,Cash loans,Drivers,112500.0,N,M,Married,
263492,393543.0,20223.0,328500.0,Cash loans,,135000.0,Y,M,Civil marriage,0.0
263493,1928304.0,79708.5,1800000.0,Cash loans,Laborers,450000.0,Y,F,Married,6442411.095000001
263498,404325.0,20772.0,337500.0,Cash loans,Core staff,270000.0,Y,F,Civil marriage,2507867.8200000003
263510,550489.5,20880.0,454500.0,Cash loans,Cooking staff,112500.0,Y,F,Married,0.0
263513,675000.0,53329.5,675000.0,Cash loans,Drivers,337500.0,N,M,Married,1177380.0
263514,450000.0,22977.0,450000.0,Cash loans,,315000.0,N,M,Married,1039648.5
263517,601470.0,30838.5,450000.0,Cash loans,Laborers,202500.0,Y,F,Married,130176.0
263518,360000.0,22153.5,360000.0,Cash loans,High skill tech staff,85500.0,Y,F,Married,0.0
263548,1350000.0,55845.0,1350000.0,Cash loans,Laborers,135000.0,N,F,Married,
263561,149256.0,15669.0,135000.0,Cash loans,Drivers,157500.0,Y,M,Married,2288087.55
263564,139230.0,10408.5,112500.0,Cash loans,Sales staff,117000.0,N,F,Separated,0.0
263565,607500.0,25866.0,607500.0,Cash loans,Sales staff,135000.0,Y,F,Married,13720.5
263576,765000.0,80460.0,765000.0,Cash loans,Core staff,202500.0,Y,M,Married,0.0
263580,219249.0,17451.0,166500.0,Cash loans,,112500.0,Y,M,Single / not married,
263582,225000.0,13896.0,225000.0,Cash loans,Sales staff,112500.0,Y,F,Married,2761722.0
263584,1572750.0,48946.5,1350000.0,Cash loans,Managers,360000.0,Y,F,Married,1771389.0
263593,364896.0,26680.5,315000.0,Cash loans,Core staff,153000.0,N,M,Married,1282707.0
263594,296280.0,18256.5,225000.0,Cash loans,,112500.0,Y,F,Separated,164083.5
263598,817560.0,30951.0,675000.0,Cash loans,Laborers,225000.0,Y,F,Civil marriage,1682923.5
263602,1350000.0,43681.5,1350000.0,Cash loans,Private service staff,450000.0,Y,F,Separated,1160293.5
263611,135000.0,13833.0,135000.0,Cash loans,Laborers,135000.0,N,F,Married,36750.51
263640,539100.0,29376.0,450000.0,Cash loans,Sales staff,292500.0,Y,M,Married,4196025.0
263642,156384.0,15466.5,135000.0,Cash loans,Core staff,135000.0,N,F,Married,
263643,539100.0,27522.0,450000.0,Cash loans,Laborers,130500.0,N,F,Married,665824.5
263646,103500.0,5107.5,103500.0,Cash loans,,50400.0,Y,F,Married,776542.5
263658,331920.0,16947.0,225000.0,Cash loans,Laborers,135000.0,N,M,Married,0.0
263664,177768.0,13063.5,135000.0,Cash loans,Managers,157500.0,N,F,Married,183017.7
263683,260640.0,25776.0,225000.0,Cash loans,Accountants,135000.0,N,F,Separated,488679.93
263703,404325.0,20772.0,337500.0,Cash loans,,117000.0,N,F,Married,598500.0
263705,285723.0,22239.0,238500.0,Cash loans,,81000.0,Y,M,Married,0.0
263709,315000.0,20259.0,315000.0,Cash loans,Medicine staff,121500.0,N,F,Married,0.0
263715,234576.0,24759.0,202500.0,Cash loans,Sales staff,90000.0,Y,F,Civil marriage,0.0
263728,104256.0,11074.5,90000.0,Cash loans,,81000.0,Y,F,Married,311235.03
263732,225000.0,17905.5,225000.0,Cash loans,,46350.0,N,F,Married,0.0
263735,183694.5,14512.5,139500.0,Cash loans,Medicine staff,90000.0,N,F,Married,1276501.5
263748,781920.0,42547.5,675000.0,Cash loans,,157500.0,Y,F,Married,704088.0
263750,824544.0,47466.0,720000.0,Cash loans,,157500.0,Y,F,Married,127737.0
263751,457312.5,29353.5,373500.0,Cash loans,Laborers,202500.0,N,M,Married,737429.31
263759,229500.0,27364.5,229500.0,Cash loans,Managers,270000.0,Y,M,Separated,0.0
